Duration_Days,Frequency,Cumulative_Probability
106.8,1,0.5077
106.8,1,0.5078
106.8,1,0.5079
106.8,1,0.5080
106.8,1,0.5081
106.8,1,0.5082
106.8,1,0.5083
106.8,1,0.5084
106.8,1,0.5085
106.8,1,0.5086
106.8,1,0.5087
106.8,1,0.5088
106.8,1,0.5089
106.8,1,0.5090
106.8,1,0.5091
106.8,1,0.5092
106.8,1,0.5093
106.8,1,0.5094
106.8,1,0.5095
106.8,1,0.5096
106.8,1,0.5097
106.8,1,0.5098
106.8,1,0.5099
106.8,1,0.5100
106.8,1,0.5101
106.8,1,0.5102
106.8,1,0.5103
106.8,1,0.5104
106.8,1,0.5105
106.8,1,0.5106
106.8,1,0.5107
106.8,1,0.5108
106.8,1,0.5109
106.8,1,0.5110
106.8,1,0.5111
106.8,1,0.5112
106.8,1,0.5113
106.8,1,0.5114
106.8,1,0.5115
106.8,1,0.5116
106.8,1,0.5117
106.8,1,0.5118
106.9,1,0.5119
106.9,1,0.5120
106.9,1,0.5121
106.9,1,0.5122
106.9,1,0.5123
106.9,1,0.5124
106.9,1,0.5125
106.9,1,0.5126
106.9,1,0.5127
106.9,1,0.5128
106.9,1,0.5129
106.9,1,0.5130
106.9,1,0.5131
106.9,1,0.5132
106.9,1,0.5133
106.9,1,0.5134
106.9,1,0.5135
106.9,1,0.5136
106.9,1,0.5137
106.9,1,0.5138
106.9,1,0.5139
106.9,1,0.5140
106.9,1,0.5141
106.9,1,0.5142
106.9,1,0.5143
106.9,1,0.5144
106.9,1,0.5145
106.9,1,0.5146
106.9,1,0.5147
106.9,1,0.5148
106.9,1,0.5149
106.9,1,0.5150
106.9,1,0.5151
106.9,1,0.5152
106.9,1,0.5153
106.9,1,0.5154
106.9,1,0.5155
106.9,1,0.5156
106.9,1,0.5157
106.9,1,0.5158
106.9,1,0.5159
106.9,1,0.5160
106.9,1,0.5161
106.9,1,0.5162
106.9,1,0.5163
106.9,1,0.5164
106.9,1,0.5165
106.9,1,0.5166
106.9,1,0.5167
106.9,1,0.5168
106.9,1,0.5169
106.9,1,0.5170
106.9,1,0.5171
106.9,1,0.5172
106.9,1,0.5173
106.9,1,0.5174
106.9,1,0.5175
106.9,1,0.5176
106.9,1,0.5177
106.9,1,0.5178
106.9,1,0.5179
106.9,1,0.5180
106.9,1,0.5181
106.9,1,0.5182
106.9,1,0.5183
106.9,1,0.5184
106.9,1,0.5185
106.9,1,0.5186
106.9,1,0.5187
106.9,1,0.5188
106.9,1,0.5189
106.9,1,0.5190
106.9,1,0.5191
106.9,1,0.5192
106.9,1,0.5193
106.9,1,0.5194
106.9,1,0.5195
106.9,1,0.5196
106.9,1,0.5197
106.9,1,0.5198
106.9,1,0.5199
106.9,1,0.5200
106.9,1,0.5201
106.9,1,0.5202
106.9,1,0.5203
106.9,1,0.5204
106.9,1,0.5205
106.9,1,0.5206
106.9,1,0.5207
106.9,1,0.5208
106.9,1,0.5209
106.9,1,0.5210
106.9,1,0.5211
106.9,1,0.5212
106.9,1,0.5213
106.9,1,0.5214
106.9,1,0.5215
106.9,1,0.5216
106.9,1,0.5217
106.9,1,0.5218
106.9,1,0.5219
106.9,1,0.5220
106.9,1,0.5221
106.9,1,0.5222
106.9,1,0.5223
106.9,1,0.5224
106.9,1,0.5225
106.9,1,0.5226
106.9,1,0.5227
106.9,1,0.5228
106.9,1,0.5229
106.9,1,0.5230
106.9,1,0.5231
106.9,1,0.5232
106.9,1,0.5233
106.9,1,0.5234
107.0,1,0.5235
107.0,1,0.5236
107.0,1,0.5237
107.0,1,0.5238
107.0,1,0.5239
107.0,1,0.5240
107.0,1,0.5241
107.0,1,0.5242
107.0,1,0.5243
107.0,1,0.5244
107.0,1,0.5245
107.0,1,0.5246
107.0,1,0.5247
107.0,1,0.5248
107.0,1,0.5249
107.0,1,0.5250
107.0,1,0.5251
107.0,1,0.5252
107.0,1,0.5253
107.0,1,0.5254
107.0,1,0.5255
107.0,1,0.5256
107.0,1,0.5257
107.0,1,0.5258
107.0,1,0.5259
107.0,1,0.5260
107.0,1,0.5261
107.0,1,0.5262
107.0,1,0.5263
107.0,1,0.5264
107.0,1,0.5265
107.0,1,0.5266
107.0,1,0.5267
107.0,1,0.5268
107.0,1,0.5269
107.0,1,0.5270
107.0,1,0.5271
107.0,1,0.5272
107.0,1,0.5273
107.0,1,0.5274
107.0,1,0.5275
107.0,1,0.5276
107.0,1,0.5277
107.0,1,0.5278
107.0,1,0.5279
107.0,1,0.5280
107.0,1,0.5281
107.0,1,0.5282
107.0,1,0.5283
107.0,1,0.5284
107.0,1,0.5285
107.0,1,0.5286
107.0,1,0.5287
107.0,1,0.5288
107.0,1,0.5289
107.0,1,0.5290
107.0,1,0.5291
107.0,1,0.5292
107.0,1,0.5293
107.0,1,0.5294
107.0,1,0.5295
107.0,1,0.5296
107.0,1,0.5297
107.0,1,0.5298
107.0,1,0.5299
107.0,1,0.5300
107.0,1,0.5301
107.0,1,0.5302
107.0,1,0.5303
107.0,1,0.5304
107.0,1,0.5305
107.0,1,0.5306
107.0,1,0.5307
107.0,1,0.5308
107.0,1,0.5309
107.0,1,0.5310
107.0,1,0.5311
107.0,1,0.5312
107.0,1,0.5313
107.0,1,0.5314
107.0,1,0.5315
107.0,1,0.5316
107.0,1,0.5317
107.0,1,0.5318
107.0,1,0.5319
107.0,1,0.5320
107.0,1,0.5321
107.0,1,0.5322
107.0,1,0.5323
107.0,1,0.5324
107.0,1,0.5325
107.0,1,0.5326
107.0,1,0.5327
107.0,1,0.5328
107.0,1,0.5329
107.0,1,0.5330
107.0,1,0.5331
107.0,1,0.5332
107.0,1,0.5333
107.0,1,0.5334
107.0,1,0.5335
107.0,1,0.5336
107.0,1,0.5337
107.0,1,0.5338
107.1,1,0.5339
107.1,1,0.5340
107.1,1,0.5341
107.1,1,0.5342
107.1,1,0.5343
107.1,1,0.5344
107.1,1,0.5345
107.1,1,0.5346
107.1,1,0.5347
107.1,1,0.5348
107.1,1,0.5349
107.1,1,0.5350
107.1,1,0.5351
107.1,1,0.5352
107.1,1,0.5353
107.1,1,0.5354
107.1,1,0.5355
107.1,1,0.5356
107.1,1,0.5357
107.1,1,0.5358
107.1,1,0.5359
107.1,1,0.5360
107.1,1,0.5361
107.1,1,0.5362
107.1,1,0.5363
107.1,1,0.5364
107.1,1,0.5365
107.1,1,0.5366
107.1,1,0.5367
107.1,1,0.5368
107.1,1,0.5369
107.1,1,0.5370
107.1,1,0.5371
107.1,1,0.5372
107.1,1,0.5373
107.1,1,0.5374
107.1,1,0.5375
107.1,1,0.5376
107.1,1,0.5377
107.1,1,0.5378
107.1,1,0.5379
107.1,1,0.5380
107.1,1,0.5381
107.1,1,0.5382
107.1,1,0.5383
107.1,1,0.5384
107.1,1,0.5385
107.1,1,0.5386
107.1,1,0.5387
107.1,1,0.5388
107.1,1,0.5389
107.1,1,0.5390
107.1,1,0.5391
107.1,1,0.5392
107.1,1,0.5393
107.1,1,0.5394
107.1,1,0.5395
107.1,1,0.5396
107.1,1,0.5397
107.1,1,0.5398
107.1,1,0.5399
107.1,1,0.5400
107.1,1,0.5401
107.1,1,0.5402
107.1,1,0.5403
107.1,1,0.5404
107.1,1,0.5405
107.1,1,0.5406
107.1,1,0.5407
107.1,1,0.5408
107.1,1,0.5409
107.1,1,0.5410
107.1,1,0.5411
107.1,1,0.5412
107.1,1,0.5413
107.1,1,0.5414
107.1,1,0.5415
107.1,1,0.5416
107.1,1,0.5417
107.1,1,0.5418
107.1,1,0.5419
107.1,1,0.5420
107.1,1,0.5421
107.1,1,0.5422
107.1,1,0.5423
107.1,1,0.5424
107.1,1,0.5425
107.1,1,0.5426
107.1,1,0.5427
107.1,1,0.5428
107.1,1,0.5429
107.1,1,0.5430
107.1,1,0.5431
107.1,1,0.5432
107.1,1,0.5433
107.1,1,0.5434
107.1,1,0.5435
107.1,1,0.5436
107.1,1,0.5437
107.1,1,0.5438
107.2,1,0.5439
107.2,1,0.5440
107.2,1,0.5441
107.2,1,0.5442
107.2,1,0.5443
107.2,1,0.5444
107.2,1,0.5445
107.2,1,0.5446
107.2,1,0.5447
107.2,1,0.5448
107.2,1,0.5449
107.2,1,0.5450
107.2,1,0.5451
107.2,1,0.5452
107.2,1,0.5453
107.2,1,0.5454
107.2,1,0.5455
107.2,1,0.5456
107.2,1,0.5457
107.2,1,0.5458
107.2,1,0.5459
107.2,1,0.5460
107.2,1,0.5461
107.2,1,0.5462
107.2,1,0.5463
107.2,1,0.5464
107.2,1,0.5465
107.2,1,0.5466
107.2,1,0.5467
107.2,1,0.5468
107.2,1,0.5469
107.2,1,0.5470
107.2,1,0.5471
107.2,1,0.5472
107.2,1,0.5473
107.2,1,0.5474
107.2,1,0.5475
107.2,1,0.5476
107.2,1,0.5477
107.2,1,0.5478
107.2,1,0.5479
107.2,1,0.5480
107.2,1,0.5481
107.2,1,0.5482
107.2,1,0.5483
107.2,1,0.5484
107.2,1,0.5485
107.2,1,0.5486
107.2,1,0.5487
107.2,1,0.5488
107.2,1,0.5489
107.2,1,0.5490
107.2,1,0.5491
107.2,1,0.5492
107.2,1,0.5493
107.2,1,0.5494
107.2,1,0.5495
107.2,1,0.5496
107.2,1,0.5497
107.2,1,0.5498
107.2,1,0.5499
107.2,1,0.5500
107.2,1,0.5501
107.2,1,0.5502
107.2,1,0.5503
107.2,1,0.5504
107.2,1,0.5505
107.2,1,0.5506
107.2,1,0.5507
107.2,1,0.5508
107.2,1,0.5509
107.2,1,0.5510
107.2,1,0.5511
107.2,1,0.5512
107.2,1,0.5513
107.2,1,0.5514
107.2,1,0.5515
107.2,1,0.5516
107.2,1,0.5517
107.2,1,0.5518
107.2,1,0.5519
107.2,1,0.5520
107.2,1,0.5521
107.2,1,0.5522
107.2,1,0.5523
107.2,1,0.5524
107.2,1,0.5525
107.2,1,0.5526
107.2,1,0.5527
107.2,1,0.5528
107.2,1,0.5529
107.2,1,0.5530
107.2,1,0.5531
107.2,1,0.5532
107.2,1,0.5533
107.2,1,0.5534
107.2,1,0.5535
107.2,1,0.5536
107.2,1,0.5537
107.2,1,0.5538
107.2,1,0.5539
107.2,1,0.5540
107.2,1,0.5541
107.2,1,0.5542
107.2,1,0.5543
107.2,1,0.5544
107.2,1,0.5545
107.2,1,0.5546
107.2,1,0.5547
107.2,1,0.5548
107.3,1,0.5549
107.3,1,0.5550
107.3,1,0.5551
107.3,1,0.5552
107.3,1,0.5553
107.3,1,0.5554
107.3,1,0.5555
107.3,1,0.5556
107.3,1,0.5557
107.3,1,0.5558
107.3,1,0.5559
107.3,1,0.5560
107.3,1,0.5561
107.3,1,0.5562
107.3,1,0.5563
107.3,1,0.5564
107.3,1,0.5565
107.3,1,0.5566
107.3,1,0.5567
107.3,1,0.5568
107.3,1,0.5569
107.3,1,0.5570
107.3,1,0.5571
107.3,1,0.5572
107.3,1,0.5573
107.3,1,0.5574
107.3,1,0.5575
107.3,1,0.5576
107.3,1,0.5577
107.3,1,0.5578
107.3,1,0.5579
107.3,1,0.5580
107.3,1,0.5581
107.3,1,0.5582
107.3,1,0.5583
107.3,1,0.5584
107.3,1,0.5585
107.3,1,0.5586
107.3,1,0.5587
107.3,1,0.5588
107.3,1,0.5589
107.3,1,0.5590
107.3,1,0.5591
107.3,1,0.5592
107.3,1,0.5593
107.3,1,0.5594
107.3,1,0.5595
107.3,1,0.5596
107.3,1,0.5597
107.3,1,0.5598
107.3,1,0.5599
107.3,1,0.5600
107.3,1,0.5601
107.3,1,0.5602
107.3,1,0.5603
107.3,1,0.5604
107.3,1,0.5605
107.3,1,0.5606
107.3,1,0.5607
107.3,1,0.5608
107.3,1,0.5609
107.3,1,0.5610
107.3,1,0.5611
107.3,1,0.5612
107.3,1,0.5613
107.3,1,0.5614
107.3,1,0.5615
107.3,1,0.5616
107.3,1,0.5617
107.3,1,0.5618
107.3,1,0.5619
107.3,1,0.5620
107.3,1,0.5621
107.3,1,0.5622
107.3,1,0.5623
107.3,1,0.5624
107.3,1,0.5625
107.3,1,0.5626
107.3,1,0.5627
107.3,1,0.5628
107.3,1,0.5629
107.3,1,0.5630
107.3,1,0.5631
107.3,1,0.5632
107.3,1,0.5633
107.3,1,0.5634
107.3,1,0.5635
107.3,1,0.5636
107.3,1,0.5637
107.3,1,0.5638
107.3,1,0.5639
107.3,1,0.5640
107.3,1,0.5641
107.3,1,0.5642
107.3,1,0.5643
107.3,1,0.5644
107.3,1,0.5645
107.3,1,0.5646
107.3,1,0.5647
107.3,1,0.5648
107.3,1,0.5649
107.4,1,0.5650
107.4,1,0.5651
107.4,1,0.5652
107.4,1,0.5653
107.4,1,0.5654
107.4,1,0.5655
107.4,1,0.5656
107.4,1,0.5657
107.4,1,0.5658
107.4,1,0.5659
107.4,1,0.5660
107.4,1,0.5661
107.4,1,0.5662
107.4,1,0.5663
107.4,1,0.5664
107.4,1,0.5665
107.4,1,0.5666
107.4,1,0.5667
107.4,1,0.5668
107.4,1,0.5669
107.4,1,0.5670
107.4,1,0.5671
107.4,1,0.5672
107.4,1,0.5673
107.4,1,0.5674
107.4,1,0.5675
107.4,1,0.5676
107.4,1,0.5677
107.4,1,0.5678
107.4,1,0.5679
107.4,1,0.5680
107.4,1,0.5681
107.4,1,0.5682
107.4,1,0.5683
107.4,1,0.5684
107.4,1,0.5685
107.4,1,0.5686
107.4,1,0.5687
107.4,1,0.5688
107.4,1,0.5689
107.4,1,0.5690
107.4,1,0.5691
107.4,1,0.5692
107.4,1,0.5693
107.4,1,0.5694
107.4,1,0.5695
107.4,1,0.5696
107.4,1,0.5697
107.4,1,0.5698
107.4,1,0.5699
107.4,1,0.5700
107.4,1,0.5701
107.4,1,0.5702
107.4,1,0.5703
107.4,1,0.5704
107.4,1,0.5705
107.4,1,0.5706
107.4,1,0.5707
107.4,1,0.5708
107.4,1,0.5709
107.4,1,0.5710
107.4,1,0.5711
107.4,1,0.5712
107.4,1,0.5713
107.4,1,0.5714
107.4,1,0.5715
107.4,1,0.5716
107.4,1,0.5717
107.4,1,0.5718
107.4,1,0.5719
107.4,1,0.5720
107.4,1,0.5721
107.4,1,0.5722
107.4,1,0.5723
107.4,1,0.5724
107.4,1,0.5725
107.4,1,0.5726
107.4,1,0.5727
107.4,1,0.5728
107.4,1,0.5729
107.4,1,0.5730
107.4,1,0.5731
107.4,1,0.5732
107.4,1,0.5733
107.4,1,0.5734
107.4,1,0.5735
107.4,1,0.5736
107.4,1,0.5737
107.4,1,0.5738
107.4,1,0.5739
107.4,1,0.5740
107.4,1,0.5741
107.4,1,0.5742
107.4,1,0.5743
107.4,1,0.5744
107.4,1,0.5745
107.4,1,0.5746
107.4,1,0.5747
107.4,1,0.5748
107.5,1,0.5749
107.5,1,0.5750
107.5,1,0.5751
107.5,1,0.5752
107.5,1,0.5753
107.5,1,0.5754
107.5,1,0.5755
107.5,1,0.5756
107.5,1,0.5757
107.5,1,0.5758
107.5,1,0.5759
107.5,1,0.5760
107.5,1,0.5761
107.5,1,0.5762
107.5,1,0.5763
107.5,1,0.5764
107.5,1,0.5765
107.5,1,0.5766
107.5,1,0.5767
107.5,1,0.5768
107.5,1,0.5769
107.5,1,0.5770
107.5,1,0.5771
107.5,1,0.5772
107.5,1,0.5773
107.5,1,0.5774
107.5,1,0.5775
107.5,1,0.5776
107.5,1,0.5777
107.5,1,0.5778
107.5,1,0.5779
107.5,1,0.5780
107.5,1,0.5781
107.5,1,0.5782
107.5,1,0.5783
107.5,1,0.5784
107.5,1,0.5785
107.5,1,0.5786
107.5,1,0.5787
107.5,1,0.5788
107.5,1,0.5789
107.5,1,0.5790
107.5,1,0.5791
107.5,1,0.5792
107.5,1,0.5793
107.5,1,0.5794
107.5,1,0.5795
107.5,1,0.5796
107.5,1,0.5797
107.5,1,0.5798
107.5,1,0.5799
107.5,1,0.5800
107.5,1,0.5801
107.5,1,0.5802
107.5,1,0.5803
107.5,1,0.5804
107.5,1,0.5805
107.5,1,0.5806
107.5,1,0.5807
107.5,1,0.5808
107.5,1,0.5809
107.5,1,0.5810
107.5,1,0.5811
107.5,1,0.5812
107.5,1,0.5813
107.5,1,0.5814
107.5,1,0.5815
107.5,1,0.5816
107.5,1,0.5817
107.5,1,0.5818
107.5,1,0.5819
107.5,1,0.5820
107.5,1,0.5821
107.5,1,0.5822
107.5,1,0.5823
107.5,1,0.5824
107.5,1,0.5825
107.5,1,0.5826
107.5,1,0.5827
107.5,1,0.5828
107.5,1,0.5829
107.5,1,0.5830
107.5,1,0.5831
107.5,1,0.5832
107.5,1,0.5833
107.5,1,0.5834
107.5,1,0.5835
107.5,1,0.5836
107.5,1,0.5837
107.5,1,0.5838
107.5,1,0.5839
107.5,1,0.5840
107.5,1,0.5841
107.5,1,0.5842
107.5,1,0.5843
107.5,1,0.5844
107.5,1,0.5845
107.5,1,0.5846
107.5,1,0.5847
107.5,1,0.5848
107.5,1,0.5849
107.6,1,0.5850
107.6,1,0.5851
107.6,1,0.5852
107.6,1,0.5853
107.6,1,0.5854
107.6,1,0.5855
107.6,1,0.5856
107.6,1,0.5857
107.6,1,0.5858
107.6,1,0.5859
107.6,1,0.5860
107.6,1,0.5861
107.6,1,0.5862
107.6,1,0.5863
107.6,1,0.5864
107.6,1,0.5865
107.6,1,0.5866
107.6,1,0.5867
107.6,1,0.5868
107.6,1,0.5869
107.6,1,0.5870
107.6,1,0.5871
107.6,1,0.5872
107.6,1,0.5873
107.6,1,0.5874
107.6,1,0.5875
107.6,1,0.5876
107.6,1,0.5877
107.6,1,0.5878
107.6,1,0.5879
107.6,1,0.5880
107.6,1,0.5881
107.6,1,0.5882
107.6,1,0.5883
107.6,1,0.5884
107.6,1,0.5885
107.6,1,0.5886
107.6,1,0.5887
107.6,1,0.5888
107.6,1,0.5889
107.6,1,0.5890
107.6,1,0.5891
107.6,1,0.5892
107.6,1,0.5893
107.6,1,0.5894
107.6,1,0.5895
107.6,1,0.5896
107.6,1,0.5897
107.6,1,0.5898
107.6,1,0.5899
107.6,1,0.5900
107.6,1,0.5901
107.6,1,0.5902
107.6,1,0.5903
107.6,1,0.5904
107.6,1,0.5905
107.6,1,0.5906
107.6,1,0.5907
107.6,1,0.5908
107.6,1,0.5909
107.6,1,0.5910
107.6,1,0.5911
107.6,1,0.5912
107.6,1,0.5913
107.6,1,0.5914
107.6,1,0.5915
107.6,1,0.5916
107.6,1,0.5917
107.6,1,0.5918
107.6,1,0.5919
107.6,1,0.5920
107.6,1,0.5921
107.6,1,0.5922
107.6,1,0.5923
107.6,1,0.5924
107.6,1,0.5925
107.6,1,0.5926
107.6,1,0.5927
107.6,1,0.5928
107.6,1,0.5929
107.6,1,0.5930
107.6,1,0.5931
107.6,1,0.5932
107.6,1,0.5933
107.6,1,0.5934
107.6,1,0.5935
107.6,1,0.5936
107.6,1,0.5937
107.6,1,0.5938
107.6,1,0.5939
107.6,1,0.5940
107.6,1,0.5941
107.6,1,0.5942
107.6,1,0.5943
107.6,1,0.5944
107.6,1,0.5945
107.6,1,0.5946
107.6,1,0.5947
107.6,1,0.5948
107.6,1,0.5949
107.6,1,0.5950
107.6,1,0.5951
107.6,1,0.5952
107.6,1,0.5953
107.6,1,0.5954
107.6,1,0.5955
107.6,1,0.5956
107.6,1,0.5957
107.7,1,0.5958
107.7,1,0.5959
107.7,1,0.5960
107.7,1,0.5961
107.7,1,0.5962
107.7,1,0.5963
107.7,1,0.5964
107.7,1,0.5965
107.7,1,0.5966
107.7,1,0.5967
107.7,1,0.5968
107.7,1,0.5969
107.7,1,0.5970
107.7,1,0.5971
107.7,1,0.5972
107.7,1,0.5973
107.7,1,0.5974
107.7,1,0.5975
107.7,1,0.5976
107.7,1,0.5977
107.7,1,0.5978
107.7,1,0.5979
107.7,1,0.5980
107.7,1,0.5981
107.7,1,0.5982
107.7,1,0.5983
107.7,1,0.5984
107.7,1,0.5985
107.7,1,0.5986
107.7,1,0.5987
107.7,1,0.5988
107.7,1,0.5989
107.7,1,0.5990
107.7,1,0.5991
107.7,1,0.5992
107.7,1,0.5993
107.7,1,0.5994
107.7,1,0.5995
107.7,1,0.5996
107.7,1,0.5997
107.7,1,0.5998
107.7,1,0.5999
107.7,1,0.6000
107.7,1,0.6001
107.7,1,0.6002
107.7,1,0.6003
107.7,1,0.6004
107.7,1,0.6005
107.7,1,0.6006
107.7,1,0.6007
107.7,1,0.6008
107.7,1,0.6009
107.7,1,0.6010
107.7,1,0.6011
107.7,1,0.6012
107.7,1,0.6013
107.7,1,0.6014
107.7,1,0.6015
107.7,1,0.6016
107.7,1,0.6017
107.7,1,0.6018
107.7,1,0.6019
107.7,1,0.6020
107.7,1,0.6021
107.7,1,0.6022
107.7,1,0.6023
107.7,1,0.6024
107.7,1,0.6025
107.7,1,0.6026
107.7,1,0.6027
107.7,1,0.6028
107.7,1,0.6029
107.7,1,0.6030
107.7,1,0.6031
107.7,1,0.6032
107.7,1,0.6033
107.7,1,0.6034
107.7,1,0.6035
107.7,1,0.6036
107.7,1,0.6037
107.7,1,0.6038
107.7,1,0.6039
107.7,1,0.6040
107.7,1,0.6041
107.7,1,0.6042
107.7,1,0.6043
107.7,1,0.6044
107.7,1,0.6045
107.7,1,0.6046
107.7,1,0.6047
107.7,1,0.6048
107.7,1,0.6049
107.8,1,0.6050
107.8,1,0.6051
107.8,1,0.6052
107.8,1,0.6053
107.8,1,0.6054
107.8,1,0.6055
107.8,1,0.6056
107.8,1,0.6057
107.8,1,0.6058
107.8,1,0.6059
107.8,1,0.6060
107.8,1,0.6061
107.8,1,0.6062
107.8,1,0.6063
107.8,1,0.6064
107.8,1,0.6065
107.8,1,0.6066
107.8,1,0.6067
107.8,1,0.6068
107.8,1,0.6069
107.8,1,0.6070
107.8,1,0.6071
107.8,1,0.6072
107.8,1,0.6073
107.8,1,0.6074
107.8,1,0.6075
107.8,1,0.6076
107.8,1,0.6077
107.8,1,0.6078
107.8,1,0.6079
107.8,1,0.6080
107.8,1,0.6081
107.8,1,0.6082
107.8,1,0.6083
107.8,1,0.6084
107.8,1,0.6085
107.8,1,0.6086
107.8,1,0.6087
107.8,1,0.6088
107.8,1,0.6089
107.8,1,0.6090
107.8,1,0.6091
107.8,1,0.6092
107.8,1,0.6093
107.8,1,0.6094
107.8,1,0.6095
107.8,1,0.6096
107.8,1,0.6097
107.8,1,0.6098
107.8,1,0.6099
107.8,1,0.6100
107.8,1,0.6101
107.8,1,0.6102
107.8,1,0.6103
107.8,1,0.6104
107.8,1,0.6105
107.8,1,0.6106
107.8,1,0.6107
107.8,1,0.6108
107.8,1,0.6109
107.8,1,0.6110
107.8,1,0.6111
107.8,1,0.6112
107.8,1,0.6113
107.8,1,0.6114
107.8,1,0.6115
107.8,1,0.6116
107.8,1,0.6117
107.8,1,0.6118
107.8,1,0.6119
107.8,1,0.6120
107.8,1,0.6121
107.8,1,0.6122
107.8,1,0.6123
107.8,1,0.6124
107.8,1,0.6125
107.8,1,0.6126
107.8,1,0.6127
107.8,1,0.6128
107.8,1,0.6129
107.8,1,0.6130
107.8,1,0.6131
107.8,1,0.6132
107.8,1,0.6133
107.8,1,0.6134
107.8,1,0.6135
107.8,1,0.6136
107.8,1,0.6137
107.8,1,0.6138
107.8,1,0.6139
107.8,1,0.6140
107.8,1,0.6141
107.8,1,0.6142
107.8,1,0.6143
107.8,1,0.6144
107.8,1,0.6145
107.8,1,0.6146
107.8,1,0.6147
107.8,1,0.6148
107.8,1,0.6149
107.8,1,0.6150
107.8,1,0.6151
107.9,1,0.6152
107.9,1,0.6153
107.9,1,0.6154
107.9,1,0.6155
107.9,1,0.6156
107.9,1,0.6157
107.9,1,0.6158
107.9,1,0.6159
107.9,1,0.6160
107.9,1,0.6161
107.9,1,0.6162
107.9,1,0.6163
107.9,1,0.6164
107.9,1,0.6165
107.9,1,0.6166
107.9,1,0.6167
107.9,1,0.6168
107.9,1,0.6169
107.9,1,0.6170
107.9,1,0.6171
107.9,1,0.6172
107.9,1,0.6173
107.9,1,0.6174
107.9,1,0.6175
107.9,1,0.6176
107.9,1,0.6177
107.9,1,0.6178
107.9,1,0.6179
107.9,1,0.6180
107.9,1,0.6181
107.9,1,0.6182
107.9,1,0.6183
107.9,1,0.6184
107.9,1,0.6185
107.9,1,0.6186
107.9,1,0.6187
107.9,1,0.6188
107.9,1,0.6189
107.9,1,0.6190
107.9,1,0.6191
107.9,1,0.6192
107.9,1,0.6193
107.9,1,0.6194
107.9,1,0.6195
107.9,1,0.6196
107.9,1,0.6197
107.9,1,0.6198
107.9,1,0.6199
107.9,1,0.6200
107.9,1,0.6201
107.9,1,0.6202
107.9,1,0.6203
107.9,1,0.6204
107.9,1,0.6205
107.9,1,0.6206
107.9,1,0.6207
107.9,1,0.6208
107.9,1,0.6209
107.9,1,0.6210
107.9,1,0.6211
107.9,1,0.6212
107.9,1,0.6213
107.9,1,0.6214
107.9,1,0.6215
107.9,1,0.6216
107.9,1,0.6217
107.9,1,0.6218
107.9,1,0.6219
107.9,1,0.6220
107.9,1,0.6221
107.9,1,0.6222
107.9,1,0.6223
107.9,1,0.6224
107.9,1,0.6225
107.9,1,0.6226
107.9,1,0.6227
107.9,1,0.6228
107.9,1,0.6229
107.9,1,0.6230
107.9,1,0.6231
107.9,1,0.6232
107.9,1,0.6233
107.9,1,0.6234
107.9,1,0.6235
107.9,1,0.6236
107.9,1,0.6237
107.9,1,0.6238
107.9,1,0.6239
107.9,1,0.6240
107.9,1,0.6241
107.9,1,0.6242
107.9,1,0.6243
107.9,1,0.6244
107.9,1,0.6245
107.9,1,0.6246
107.9,1,0.6247
108.0,1,0.6248
108.0,1,0.6249
108.0,1,0.6250
108.0,1,0.6251
108.0,1,0.6252
108.0,1,0.6253
108.0,1,0.6254
108.0,1,0.6255
108.0,1,0.6256
108.0,1,0.6257
108.0,1,0.6258
108.0,1,0.6259
108.0,1,0.6260
108.0,1,0.6261
108.0,1,0.6262
108.0,1,0.6263
108.0,1,0.6264
108.0,1,0.6265
108.0,1,0.6266
108.0,1,0.6267
108.0,1,0.6268
108.0,1,0.6269
108.0,1,0.6270
108.0,1,0.6271
108.0,1,0.6272
108.0,1,0.6273
108.0,1,0.6274
108.0,1,0.6275
108.0,1,0.6276
108.0,1,0.6277
108.0,1,0.6278
108.0,1,0.6279
108.0,1,0.6280
108.0,1,0.6281
108.0,1,0.6282
108.0,1,0.6283
108.0,1,0.6284
108.0,1,0.6285
108.0,1,0.6286
108.0,1,0.6287
108.0,1,0.6288
108.0,1,0.6289
108.0,1,0.6290
108.0,1,0.6291
108.0,1,0.6292
108.0,1,0.6293
108.0,1,0.6294
108.0,1,0.6295
108.0,1,0.6296
108.0,1,0.6297
108.0,1,0.6298
108.0,1,0.6299
108.0,1,0.6300
108.0,1,0.6301
108.0,1,0.6302
108.0,1,0.6303
108.0,1,0.6304
108.0,1,0.6305
108.0,1,0.6306
108.0,1,0.6307
108.0,1,0.6308
108.0,1,0.6309
108.0,1,0.6310
108.0,1,0.6311
108.0,1,0.6312
108.0,1,0.6313
108.0,1,0.6314
108.0,1,0.6315
108.0,1,0.6316
108.0,1,0.6317
108.0,1,0.6318
108.0,1,0.6319
108.0,1,0.6320
108.0,1,0.6321
108.0,1,0.6322
108.0,1,0.6323
108.0,1,0.6324
108.0,1,0.6325
108.0,1,0.6326
108.0,1,0.6327
108.0,1,0.6328
108.0,1,0.6329
108.0,1,0.6330
108.0,1,0.6331
108.0,1,0.6332
108.0,1,0.6333
108.0,1,0.6334
108.0,1,0.6335
108.0,1,0.6336
108.0,1,0.6337
108.0,1,0.6338
108.0,1,0.6339
108.0,1,0.6340
108.0,1,0.6341
108.0,1,0.6342
108.0,1,0.6343
108.0,1,0.6344
108.0,1,0.6345
108.0,1,0.6346
